RocksDB:    version 6.24
Date:       Sat Apr 30 17:23:29 2022
CPU:        8 * Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz
CPUCache:   8192 KB
... finished 15900000 ops                              
... finished 15900000 ops                              
... finished 15900000 ops                              
... finished 15900000 ops                              
long op: 20136 micros                              
... finished 15900000 ops                              
... finished 15900000 ops                              
long op: 25351 micros                              
long op: 20131 micros                              
... finished 16000000 ops                              
... finished 16000000 ops                              
... finished 16000000 ops                              
... finished 16000000 ops                              
... finished 16000000 ops                              
long op: 32133 micros                              
... finished 16000000 ops                              
... finished 16000000 ops                              
... finished 16000000 ops                              
long op: 24128 micros                              
... finished 16100000 ops                              
... finished 16100000 ops                              
... finished 16100000 ops                              
... finished 16100000 ops                              
... finished 16100000 ops                              
... finished 16100000 ops                              
... finished 16100000 ops                              
... finished 16100000 ops                              
long op: 23818 micros                              
long op: 20602 micros                              
long op: 23794 micros                              
long op: 20097 micros                              
... finished 16200000 ops                              
... finished 16200000 ops                              
... finished 16200000 ops                              
long op: 27935 micros                              
... finished 16200000 ops                              
... finished 16200000 ops                              
... finished 16200000 ops                              
... finished 16200000 ops                              
... finished 16200000 ops                              
long op: 20023 micros                              
long op: 20913 micros                              
long op: 20943 micros                              
... finished 16300000 ops                              
... finished 16300000 ops                              
long op: 20137 micros                              
... finished 16300000 ops                              
... finished 16300000 ops                              
... finished 16300000 ops                              
... finished 16300000 ops                              
long op: 32061 micros                              
... finished 16300000 ops                              
... finished 16300000 ops                              
long op: 20150 micros                              
long op: 20125 micros                              
long op: 29993 micros                              
long op: 20675 micros                              
... finished 16400000 ops                              
... finished 16400000 ops                              
... finished 16400000 ops                              
... finished 16400000 ops                              
... finished 16400000 ops                              
... finished 16400000 ops                              
... finished 16400000 ops                              
... finished 16400000 ops                              
long op: 23817 micros                              
long op: 20133 micros                              
... finished 16500000 ops                              
... finished 16500000 ops                              
long op: 27351 micros                              
long op: 22980 micros                              
long op: 20135 micros                              
long op: 23811 micros                              
... finished 16500000 ops                              
... finished 16500000 ops                              
... finished 16500000 ops                              
... finished 16500000 ops                              
long op: 43016 micros                              
long op: 25685 micros                              
long op: 20133 micros                              
... finished 16500000 ops                              
... finished 16500000 ops                              
long op: 20112 micros                              
... finished 16600000 ops                              
... finished 16600000 ops                              
... finished 16600000 ops                              
long op: 23804 micros                              
... finished 16600000 ops                              
... finished 16600000 ops                              
... finished 16600000 ops                              
... finished 16600000 ops                              
... finished 16600000 ops                              
long op: 20392 micros                              
long op: 20042 micros                              
... finished 16700000 ops                              
... finished 16700000 ops                              
... finished 16700000 ops                              
... finished 16700000 ops                              
... finished 16700000 ops                              
... finished 16700000 ops                              
long op: 35756 micros                              
... finished 16700000 ops                              
... finished 16700000 ops                              
... finished 16800000 ops                              
... finished 16800000 ops                              
... finished 16800000 ops                              
long op: 35506 micros                              
... finished 16800000 ops                              
... finished 16800000 ops                              
... finished 16800000 ops                              
... finished 16800000 ops                              
... finished 16800000 ops                              
long op: 23795 micros                              
long op: 24122 micros                              
long op: 23798 micros                              
long op: 23815 micros                              
... finished 16900000 ops                              
... finished 16900000 ops                              
long op: 20282 micros                              
... finished 16900000 ops                              
... finished 16900000 ops                              
... finished 16900000 ops                              
... finished 16900000 ops                              
... finished 16900000 ops                              
... finished 16900000 ops                              
long op: 24125 micros                              
long op: 23805 micros                              
... finished 17000000 ops                              
... finished 17000000 ops                              
... finished 17000000 ops                              
long op: 23807 micros                              
... finished 17000000 ops                              
... finished 17000000 ops                              
... finished 17000000 ops                              
long op: 24121 micros                              
... finished 17000000 ops                              
... finished 17000000 ops                              
long op: 35289 micros                              
... finished 17100000 ops                              
... finished 17100000 ops                              
long op: 20794 micros                              
long op: 24132 micros                              
... finished 17100000 ops                              
... finished 17100000 ops                              
... finished 17100000 ops                              
... finished 17100000 ops                              
long op: 35580 micros                              
... finished 17100000 ops                              
... finished 17100000 ops                              
long op: 22018 micros                              
... finished 17200000 ops                              
... finished 17200000 ops                              
... finished 17200000 ops                              
... finished 17200000 ops                              
... finished 17200000 ops                              
... finished 17200000 ops                              
... finished 17200000 ops                              
... finished 17200000 ops                              
long op: 32986 micros                              
long op: 20135 micros                              
... finished 17300000 ops                              
... finished 17300000 ops                              
... finished 17300000 ops                              
... finished 17300000 ops                              
... finished 17300000 ops                              
long op: 22738 micros                              
... finished 17300000 ops                              
... finished 17300000 ops                              
... finished 17300000 ops                              
long op: 28143 micros                              
long op: 23767 micros                              
long op: 20128 micros                              
... finished 17400000 ops                              
... finished 17400000 ops                              
... finished 17400000 ops                              
long op: 23776 micros                              
long op: 20121 micros                              
... finished 17400000 ops                              
... finished 17400000 ops                              
... finished 17400000 ops                              
... finished 17400000 ops                              
... finished 17400000 ops                              
long op: 20230 micros                              
... finished 17500000 ops                              
... finished 17500000 ops                              
long op: 23783 micros                              
... finished 17500000 ops                              
... finished 17500000 ops                              
... finished 17500000 ops                              
long op: 20076 micros                              
... finished 17500000 ops                              
... finished 17500000 ops                              
... finished 17500000 ops                              
long op: 21524 micros                              
long op: 28091 micros                              
... finished 17600000 ops                              
... finished 17600000 ops                              
... finished 17600000 ops                              
... finished 17600000 ops                              
... finished 17600000 ops                              
... finished 17600000 ops                              
... finished 17600000 ops                              
... finished 17600000 ops                              
long op: 20154 micros                              
long op: 36988 micros                              
... finished 17700000 ops                              
... finished 17700000 ops                              
long op: 25318 micros                              
... finished 17700000 ops                              
... finished 17700000 ops                              
... finished 17700000 ops                              
... finished 17700000 ops                              
... finished 17700000 ops                              
... finished 17700000 ops                              
long op: 23814 micros                              
long op: 21687 micros                              
long op: 20128 micros                              
long op: 20141 micros                              
... finished 17800000 ops                              
... finished 17800000 ops                              
... finished 17800000 ops                              
long op: 36175 micros                              
... finished 17800000 ops                              
... finished 17800000 ops                              
... finished 17800000 ops                              
... finished 17800000 ops                              
... finished 17800000 ops                              
long op: 24056 micros                              
... finished 17900000 ops                              
... finished 17900000 ops                              
long op: 20998 micros                              
... finished 17900000 ops                              
... finished 17900000 ops                              
... finished 17900000 ops                              
... finished 17900000 ops                              
... finished 17900000 ops                              
... finished 17900000 ops                              
long op: 23821 micros                              
... finished 18000000 ops                              
... finished 18000000 ops                              
... finished 18000000 ops                              
long op: 27315 micros                              
long op: 20913 micros                              
... finished 18000000 ops                              
... finished 18000000 ops                              
... finished 18000000 ops                              
... finished 18000000 ops                              
... finished 18000000 ops                              
long op: 23801 micros                              
long op: 20116 micros                              
... finished 18100000 ops                              
... finished 18100000 ops                              
long op: 21991 micros                              
long op: 25996 micros                              
long op: 20114 micros                              
... finished 18100000 ops                              
... finished 18100000 ops                              
... finished 18100000 ops                              
long op: 23828 micros                              
... finished 18100000 ops                              
... finished 18100000 ops                              
... finished 18100000 ops                              
long op: 20343 micros                              
long op: 22150 micros                              
... finished 18200000 ops                              
... finished 18200000 ops                              
... finished 18200000 ops                              
long op: 22231 micros                              
long op: 28122 micros                              
... finished 18200000 ops                              
... finished 18200000 ops                              
... finished 18200000 ops                              
long op: 35644 micros                              
... finished 18200000 ops                              
... finished 18200000 ops                              
... finished 18300000 ops                              
... finished 18300000 ops                              
... finished 18300000 ops                              
... finished 18300000 ops                              
... finished 18300000 ops                              
long op: 20110 micros                              
long op: 20139 micros                              
... finished 18300000 ops                              
... finished 18300000 ops                              
... finished 18300000 ops                              
long op: 23974 micros                              
long op: 23800 micros                              
long op: 36235 micros                              
... finished 18400000 ops                              
... finished 18400000 ops                              
... finished 18400000 ops                              
... finished 18400000 ops                              
... finished 18400000 ops                              
... finished 18400000 ops                              
... finished 18400000 ops                              
... finished 18400000 ops                              
long op: 20979 micros                              
long op: 20134 micros                              
... finished 18500000 ops                              
... finished 18500000 ops                              
long op: 24001 micros                              
... finished 18500000 ops                              
... finished 18500000 ops                              
... finished 18500000 ops                              
long op: 35572 micros                              
... finished 18500000 ops                              
... finished 18500000 ops                              
... finished 18500000 ops                              
long op: 35693 micros                              
... finished 18600000 ops                              
... finished 18600000 ops                              
... finished 18600000 ops                              
... finished 18600000 ops                              
... finished 18600000 ops                              
... finished 18600000 ops                              
... finished 18600000 ops                              
long op: 22392 micros                              
long op: 21890 micros                              
... finished 18600000 ops                              
... finished 18700000 ops                              
... finished 18700000 ops                              
long op: 21678 micros                              
... finished 18700000 ops                              
... finished 18700000 ops                              
... finished 18700000 ops                              
... finished 18700000 ops                              
... finished 18700000 ops                              
... finished 18700000 ops                              
long op: 36129 micros                              
... finished 18800000 ops                              
... finished 18800000 ops                              
... finished 18800000 ops                              
... finished 18800000 ops                              
... finished 18800000 ops                              
... finished 18800000 ops                              
long op: 20124 micros                              
... finished 18800000 ops                              
... finished 18800000 ops                              
long op: 22690 micros                              
long op: 32133 micros                              
... finished 18900000 ops                              
... finished 18900000 ops                              
long op: 23777 micros                              
... finished 18900000 ops                              
... finished 18900000 ops                              
... finished 18900000 ops                              
... finished 18900000 ops                              
... finished 18900000 ops                              
... finished 18900000 ops                              
long op: 20121 micros                              
long op: 20130 micros                              
long op: 27392 micros                              
... finished 19000000 ops                              
... finished 19000000 ops                              
long op: 20990 micros                              
... finished 19000000 ops                              
... finished 19000000 ops                              
... finished 19000000 ops                              
... finished 19000000 ops                              
long op: 24897 micros                              
... finished 19000000 ops                              
... finished 19000000 ops                              
long op: 20184 micros                              
long op: 20188 micros                              
... finished 19100000 ops                              
long op: 20132 micros                              
... finished 19100000 ops                              
... finished 19100000 ops                              
long op: 24040 micros                              
... finished 19100000 ops                              
... finished 19100000 ops                              
... finished 19100000 ops                              
... finished 19100000 ops                              
... finished 19100000 ops                              
long op: 21015 micros                              
long op: 32115 micros                              
... finished 19200000 ops                              
... finished 19200000 ops                              
long op: 23812 micros                              
... finished 19200000 ops                              
... finished 19200000 ops                              
... finished 19200000 ops                              
... finished 19200000 ops                              
long op: 23799 micros                              
... finished 19200000 ops                              
... finished 19200000 ops                              
... finished 19300000 ops                              
long op: 21549 micros                              
... finished 19300000 ops                              
... finished 19300000 ops                              
long op: 23144 micros                              
... finished 19300000 ops                              
... finished 19300000 ops                              
... finished 19300000 ops                              
... finished 19300000 ops                              
... finished 19300000 ops                              
long op: 22069 micros                              
long op: 20203 micros                              
... finished 19400000 ops                              
... finished 19400000 ops                              
... finished 19400000 ops                              
... finished 19400000 ops                              
... finished 19400000 ops                              
... finished 19400000 ops                              
long op: 23813 micros                              
... finished 19400000 ops                              
... finished 19400000 ops                              
long op: 44168 micros                              
long op: 23705 micros                              
... finished 19500000 ops                              
long op: 23791 micros                              
... finished 19500000 ops                              
... finished 19500000 ops                              
... finished 19500000 ops                              
... finished 19500000 ops                              
... finished 19500000 ops                              
... finished 19500000 ops                              
... finished 19500000 ops                              
long op: 36245 micros                              
long op: 23025 micros                              
long op: 36128 micros                              
... finished 19600000 ops                              
... finished 19600000 ops                              
... finished 19600000 ops                              
... finished 19600000 ops                              
... finished 19600000 ops                              
long op: 28079 micros                              
... finished 19600000 ops                              
... finished 19600000 ops                              
... finished 19600000 ops                              
long op: 33404 micros                              
... finished 19700000 ops                              
long op: 27762 micros                              
long op: 21326 micros                              
... finished 19700000 ops                              
... finished 19700000 ops                              
... finished 19700000 ops                              
... finished 19700000 ops                              
... finished 19700000 ops                              
... finished 19700000 ops                              
long op: 20127 micros                              
long op: 22151 micros                              
... finished 19700000 ops                              
... finished 19800000 ops                              
... finished 19800000 ops                              
long op: 28126 micros                              
... finished 19800000 ops                              
... finished 19800000 ops                              
... finished 19800000 ops                              
long op: 20124 micros                              
... finished 19800000 ops                              
... finished 19800000 ops                              
... finished 19800000 ops                              
long op: 23798 micros                              
long op: 20122 micros                              
long op: 20131 micros                              
... finished 19900000 ops                              
long op: 23813 micros                              
... finished 19900000 ops                              
... finished 19900000 ops                              
long op: 27807 micros                              
... finished 19900000 ops                              
... finished 19900000 ops                              
... finished 19900000 ops                              
long op: 26423 micros                              
... finished 19900000 ops                              
long op: 22170 micros                              
... finished 19900000 ops                              
long op: 23802 micros                              
... finished 20000000 ops                              
... finished 20000000 ops                              
... finished 20000000 ops                              
... finished 20000000 ops                              
... finished 20000000 ops                              
long op: 20861 micros                              
... finished 20000000 ops                              
... finished 20000000 ops                              
... finished 20000000 ops                              
long op: 27436 micros                              
... finished 20100000 ops                              
long op: 28110 micros                              
long op: 20127 micros                              
long op: 20126 micros                              
... finished 20100000 ops                              
... finished 20100000 ops                              
... finished 20100000 ops                              
... finished 20100000 ops                              
... finished 20100000 ops                              
... finished 20100000 ops                              
... finished 20100000 ops                              
long op: 23804 micros                              
long op: 23387 micros                              
... finished 20200000 ops                              
... finished 20200000 ops                              
... finished 20200000 ops                              
... finished 20200000 ops                              
... finished 20200000 ops                              
... finished 20200000 ops                              
... finished 20200000 ops                              
... finished 20200000 ops                              
long op: 32107 micros                              
long op: 20118 micros                              
... finished 20300000 ops                              
... finished 20300000 ops                              
... finished 20300000 ops                              
... finished 20300000 ops                              
... finished 20300000 ops                              
... finished 20300000 ops                              
... finished 20300000 ops                              
... finished 20300000 ops                              
... finished 20400000 ops                              
... finished 20400000 ops                              
... finished 20400000 ops                              
... finished 20400000 ops                              
... finished 20400000 ops                              
... finished 20400000 ops                              
... finished 20400000 ops                              
... finished 20400000 ops                              
... finished 20500000 ops                              
... finished 20500000 ops                              
long op: 28113 micros                              
... finished 20500000 ops                              
... finished 20500000 ops                              
... finished 20500000 ops                              
... finished 20500000 ops                              
long op: 23174 micros                              
... finished 20500000 ops                              
... finished 20500000 ops                              
long op: 36148 micros                              
... finished 20600000 ops                              
long op: 20130 micros                              
... finished 20600000 ops                              
... finished 20600000 ops                              
long op: 21700 micros                              
long op: 20127 micros                              
... finished 20600000 ops                              
... finished 20600000 ops                              
... finished 20600000 ops                              
... finished 20600000 ops                              
long op: 24060 micros                              
... finished 20600000 ops                              
long op: 23812 micros                              
long op: 20091 micros                              
long op: 20125 micros                              
long op: 20119 micros                              
... finished 20700000 ops                              
... finished 20700000 ops                              
... finished 20700000 ops                              
... finished 20700000 ops                              
... finished 20700000 ops                              
long op: 28090 micros                              
long op: 20158 micros                              
... finished 20700000 ops                              
... finished 20700000 ops                              
... finished 20700000 ops                              
long op: 23004 micros                              
long op: 20108 micros                              
... finished 20800000 ops                              
long op: 24072 micros                              
... finished 20800000 ops                              
... finished 20800000 ops                              
... finished 20800000 ops                              
... finished 20800000 ops                              
... finished 20800000 ops                              
... finished 20800000 ops                              
... finished 20800000 ops                              
... finished 20900000 ops                              
... finished 20900000 ops                              
long op: 20229 micros                              
... finished 20900000 ops                              
... finished 20900000 ops                              
... finished 20900000 ops                              
... finished 20900000 ops                              
... finished 20900000 ops                              
... finished 20900000 ops                              
... finished 21000000 ops                              
long op: 20132 micros                              
... finished 21000000 ops                              
... finished 21000000 ops                              
long op: 23786 micros                              
... finished 21000000 ops                              
... finished 21000000 ops                              
... finished 21000000 ops                              
... finished 21000000 ops                              
long op: 24988 micros                              
... finished 21000000 ops                              
long op: 20094 micros                              
long op: 23827 micros                              
... finished 21100000 ops                              
... finished 21100000 ops                              
long op: 23806 micros                              
long op: 20286 micros                              
long op: 20118 micros                              
... finished 21100000 ops                              
... finished 21100000 ops                              
... finished 21100000 ops                              
long op: 24060 micros                              
... finished 21100000 ops                              
... finished 21100000 ops                              
... finished 21100000 ops                              
long op: 23799 micros                              
... finished 21200000 ops                              
long op: 29881 micros                              
... finished 21200000 ops                              
... finished 21200000 ops                              
... finished 21200000 ops                              
... finished 21200000 ops                              
... finished 21200000 ops                              
... finished 21200000 ops                              
... finished 21200000 ops                              
long op: 24118 micros                              
long op: 22256 micros                              
long op: 24099 micros                              
... finished 21300000 ops                              
... finished 21300000 ops                              
long op: 35598 micros                              
... finished 21300000 ops                              
... finished 21300000 ops                              
... finished 21300000 ops                              
long op: 28107 micros                              
long op: 23375 micros                              
... finished 21300000 ops                              
... finished 21300000 ops                              
... finished 21300000 ops                              
... finished 21400000 ops                              
... finished 21400000 ops                              
... finished 21400000 ops                              
... finished 21400000 ops                              
... finished 21400000 ops                              
... finished 21400000 ops                              
... finished 21400000 ops                              
long op: 23811 micros                              
... finished 21400000 ops                              
long op: 36043 micros                              
... finished 21500000 ops                              
... finished 21500000 ops                              
... finished 21500000 ops                              
... finished 21500000 ops                              
... finished 21500000 ops                              
... finished 21500000 ops                              
... finished 21500000 ops                              
... finished 21500000 ops                              
long op: 32128 micros                              
long op: 23795 micros                              
... finished 21600000 ops                              
... finished 21600000 ops                              
... finished 21600000 ops                              
... finished 21600000 ops                              
... finished 21600000 ops                              
... finished 21600000 ops                              
... finished 21600000 ops                              
... finished 21600000 ops                              
long op: 34705 micros                              
long op: 35448 micros                              
... finished 21700000 ops                              
... finished 21700000 ops                              
... finished 21700000 ops                              
... finished 21700000 ops                              
long op: 20151 micros                              
... finished 21700000 ops                              
... finished 21700000 ops                              
... finished 21700000 ops                              
... finished 21700000 ops                              
long op: 31848 micros                              
long op: 20681 micros                              
... finished 21800000 ops                              
... finished 21800000 ops                              
... finished 21800000 ops                              
long op: 35211 micros                              
... finished 21800000 ops                              
... finished 21800000 ops                              
... finished 21800000 ops                              
... finished 21800000 ops                              
... finished 21800000 ops                              
long op: 20137 micros                              
... finished 21900000 ops                              
... finished 21900000 ops                              
long op: 23797 micros                              
... finished 21900000 ops                              
... finished 21900000 ops                              
... finished 21900000 ops                              
long op: 24116 micros                              
... finished 21900000 ops                              
... finished 21900000 ops                              
... finished 21900000 ops                              
long op: 26354 micros                              
... finished 22000000 ops                              
long op: 21983 micros                              
long op: 28288 micros                              
... finished 22000000 ops                              
... finished 22000000 ops                              
... finished 22000000 ops                              
... finished 22000000 ops                              
... finished 22000000 ops                              
... finished 22000000 ops                              
... finished 22000000 ops                              
long op: 24692 micros                              
... finished 22100000 ops                              
... finished 22100000 ops                              
long op: 20112 micros                              
long op: 22974 micros                              
long op: 22974 micros                              
long op: 20127 micros                              
... finished 22100000 ops                              
... finished 22100000 ops                              
... finished 22100000 ops                              
... finished 22100000 ops                              
... finished 22100000 ops                              
... finished 22100000 ops                              
long op: 27809 micros                              
long op: 23180 micros                              
long op: 40131 micros                              
... finished 22200000 ops                              
long op: 23048 micros                              
... finished 22200000 ops                              
... finished 22200000 ops                              
long op: 32125 micros                              
... finished 22200000 ops                              
... finished 22200000 ops                              
... finished 22200000 ops                              
... finished 22200000 ops                              
... finished 22200000 ops                              
long op: 21561 micros                              
... finished 22300000 ops                              
... finished 22300000 ops                              
... finished 22300000 ops                              
... finished 22300000 ops                              
long op: 28152 micros                              
... finished 22300000 ops                              
... finished 22300000 ops                              
... finished 22300000 ops                              
long op: 24066 micros                              
... finished 22300000 ops                              
long op: 23784 micros                              
... finished 22400000 ops                              
... finished 22400000 ops                              
... finished 22400000 ops                              
... finished 22400000 ops                              
... finished 22400000 ops                              
long op: 23807 micros                              
... finished 22400000 ops                              
... finished 22400000 ops                              
... finished 22400000 ops                              
long op: 35988 micros                              
... finished 22500000 ops                              
... finished 22500000 ops                              
... finished 22500000 ops                              
... finished 22500000 ops                              
long op: 21940 micros                              
... finished 22500000 ops                              
... finished 22500000 ops                              
... finished 22500000 ops                              
... finished 22500000 ops                              
long op: 27478 micros                              
long op: 35808 micros                              
long op: 20122 micros                              
... finished 22600000 ops                              
long op: 24091 micros                              
... finished 22600000 ops                              
long op: 20032 micros                              
... finished 22600000 ops                              
... finished 22600000 ops                              
... finished 22600000 ops                              
long op: 20102 micros                              
... finished 22600000 ops                              
... finished 22600000 ops                              
... finished 22600000 ops                              
long op: 35629 micros                              
long op: 27385 micros                              
long op: 21566 micros                              
... finished 22700000 ops                              
... finished 22700000 ops                              
long op: 35656 micros                              
... finished 22700000 ops                              
... finished 22700000 ops                              
long op: 23809 micros                              
... finished 22700000 ops                              
... finished 22700000 ops                              
... finished 22700000 ops                              
long op: 24035 micros                              
... finished 22700000 ops                              
long op: 29694 micros                              
long op: 24032 micros                              
long op: 24050 micros                              
... finished 22800000 ops                              
long op: 23773 micros                              
... finished 22800000 ops                              
long op: 23039 micros                              
... finished 22800000 ops                              
... finished 22800000 ops                              
... finished 22800000 ops                              
long op: 29653 micros                              
... finished 22800000 ops                              
... finished 22800000 ops                              
... finished 22800000 ops                              
long op: 28098 micros                              
... finished 22900000 ops                              
... finished 22900000 ops                              
long op: 20885 micros                              
... finished 22900000 ops                              
... finished 22900000 ops                              
... finished 22900000 ops                              
... finished 22900000 ops                              
... finished 22900000 ops                              
long op: 20102 micros                              
long op: 24116 micros                              
long op: 20133 micros                              
... finished 22900000 ops                              
long op: 23806 micros                              
... finished 23000000 ops                              
long op: 23976 micros                              
... finished 23000000 ops                              
long op: 23809 micros                              
... finished 23000000 ops                              
... finished 23000000 ops                              
... finished 23000000 ops                              
... finished 23000000 ops                              
... finished 23000000 ops                              
... finished 23000000 ops                              
long op: 28125 micros                              
long op: 24111 micros                              
... finished 23100000 ops                              
